split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_lr_all,param_reg_all
0.7873600997293668,0.7812154205787475,0.7881624191470477,0.7855793131517207,0.0031030735197364896,144,0.35799121856689453,0.015325604516610811,0.21756935119628906,0.00849249829023884,"{'n_factors': 50, 'lr_all': 0.01, 'reg_all': 0.001}",50,0.01,0.001
0.7694215940441305,0.7726536610176253,0.774340802108115,0.7721386857232903,0.002041004925606362,103,0.34899059931437176,0.007683154357149631,0.19753019014994302,0.011220462543033783,"{'n_factors': 50, 'lr_all': 0.01, 'reg_all': 0.01}",50,0.01,0.01
0.743150482198468,0.7393940309907246,0.7433754019414377,0.7419733050435435,0.0018261321971775302,2,0.3411618073781331,0.01987585086285041,0.20970829327901205,0.009324422561533124,"{'n_factors': 50, 'lr_all': 0.01, 'reg_all': 0.075}",50,0.01,0.075
0.7456144400204457,0.7414267701793039,0.7458630107048203,0.7443014069681899,0.002035206680298184,8,0.33527787526448566,0.01584556731794866,0.20450973510742188,0.006953828581698988,"{'n_factors': 50, 'lr_all': 0.01, 'reg_all': 0.1}",50,0.01,0.1
0.806058539030376,0.7986828958928797,0.8047766498406165,0.8031726949212907,0.003217611066235978,161,0.37056859334309894,0.011129651619168431,0.18971896171569824,0.02215402278916183,"{'n_factors': 50, 'lr_all': 0.01, 'reg_all': 1}",50,0.01,1.0
0.9178517296168984,0.911052208404868,0.9175513410100129,0.915485093010593,0.0031369207592311108,227,0.3309933344523112,0.002569468845667426,0.20385225613911948,0.014595957426146595,"{'n_factors': 50, 'lr_all': 0.01, 'reg_all': 10}",50,0.01,10.0
0.9201923499662588,0.9123567233533451,0.9222643339994223,0.9182711357730087,0.004266808734157566,250,0.31208403905232746,0.023626988532423076,0.20714672406514487,0.016898995311607518,"{'n_factors': 50, 'lr_all': 0.05, 'reg_all': 0.0001}",50,0.05,0.0001
0.9110709495448192,0.910206523323569,0.9161948254213448,0.9124907660965776,0.0026428330485853,213,0.3400838375091553,0.02358737322269601,0.23679526646931967,0.010514300866620474,"{'n_factors': 50, 'lr_all': 0.05, 'reg_all': 0.001}",50,0.05,0.001
0.8673533968315053,0.8622607981623401,0.8662428333364756,0.865285676110107,0.002186435877295554,208,0.3572258949279785,0.01676955487327124,0.24554594357808432,0.023311051782719784,"{'n_factors': 50, 'lr_all': 0.05, 'reg_all': 0.01}",50,0.05,0.01
0.7579384813598825,0.7536643692360604,0.7585618489337714,0.7567215665099049,0.0021766929291083133,68,0.3983731269836426,0.007278291747799819,0.2449789841969808,0.011024450524176072,"{'n_factors': 50, 'lr_all': 0.05, 'reg_all': 0.075}",50,0.05,0.075
0.7500670693099928,0.7461585822935884,0.7494532113100126,0.7485596209711979,0.001716186753545492,24,0.38733728726704914,0.011232352847050604,0.19777941703796387,0.02139952684471468,"{'n_factors': 50, 'lr_all': 0.05, 'reg_all': 0.1}",50,0.05,0.1
0.8099203764094108,0.8044959138338459,0.809336156011676,0.8079174820849776,0.002431141753874309,182,0.3536899884541829,0.012764741604316447,0.20697418848673502,0.0017013757098103559,"{'n_factors': 50, 'lr_all': 0.05, 'reg_all': 1}",50,0.05,1.0
0.9181069206503438,0.9109327169003266,0.9177285196210692,0.9155893857239131,0.003296383901000353,240,0.32458019256591797,0.014712698420691681,0.22464823722839355,0.0047867682386662485,"{'n_factors': 50, 'lr_all': 0.05, 'reg_all': 10}",50,0.05,10.0
0.9669023711186476,0.9560002777101214,0.9720964180892682,0.9649996889726791,0.006707537217575477,252,0.3424843947092692,0.02853553688559771,0.2269432544708252,0.001429923267761743,"{'n_factors': 50, 'lr_all': 0.1, 'reg_all': 0.0001}",50,0.1,0.0001
0.9553297420316602,0.9494420327598578,0.9583494352481403,0.954373736679886,0.0036987308135386795,251,0.3674615224202474,0.008151803375972846,0.2178043524424235,0.003894262327348299,"{'n_factors': 50, 'lr_all': 0.1, 'reg_all': 0.001}",50,0.1,0.001
0.8922308737974212,0.8878180120647148,0.8896120300557172,0.8898869719726177,0.001812002936209504,210,0.35505135854085285,0.009446335748260072,0.1984854539235433,0.012389786417737051,"{'n_factors': 50, 'lr_all': 0.1, 'reg_all': 0.01}",50,0.1,0.01
0.7752530696193688,0.7694205923778265,0.7737713743611419,0.7728150121194458,0.002475266887466739,105,0.34685754776000977,0.014663241386976073,0.19271341959635416,0.03925223513822686,"{'n_factors': 50, 'lr_all': 0.1, 'reg_all': 0.075}",50,0.1,0.075
0.7662319326302022,0.7632316536093263,0.7640566854408717,0.7645067572268,0.0012655280874384696,87,0.32925184567769367,0.01239821522665443,0.21938371658325195,0.011717588667282923,"{'n_factors': 50, 'lr_all': 0.1, 'reg_all': 0.1}",50,0.1,0.1
0.8170939512979827,0.8126467747572828,0.8177010576600944,0.8158139279051199,0.002253188678313523,190,0.3559141953786214,0.03162980942271599,0.2058409055074056,0.013828919530543757,"{'n_factors': 50, 'lr_all': 0.1, 'reg_all': 1}",50,0.1,1.0
0.9171621223798755,0.9087809146251548,0.9174102333881742,0.9144510901310682,0.004010698814338538,214,1.0168674786885579,0.04802535959444061,0.2881430784861247,0.022426239817763365,"{'n_factors': 50, 'lr_all': 0.1, 'reg_all': 10}",50,0.1,10.0
0.7798056795605319,0.7714128693975333,0.7778039259845025,0.7763408249808559,0.0035791352790105735,118,0.5777420202891032,0.0029849668997884533,0.2913664182027181,0.017192145569512297,"{'n_factors': 100, 'lr_all': 0.001, 'reg_all': 0.0001}",100,0.001,0.0001
0.7786358283066274,0.772782583865574,0.7789907106722099,0.776803040948137,0.002846581779128472,121,0.6402647495269775,0.013524998199871968,0.2888753414154053,0.023543677435724022,"{'n_factors': 100, 'lr_all': 0.001, 'reg_all': 0.001}",100,0.001,0.001
0.7780674369478174,0.7728094332445441,0.778641569565109,0.7765061465858235,0.0026244585741640007,120,0.7150111198425293,0.038078530689234134,0.23992037773132324,0.018829222883868086,"{'n_factors': 100, 'lr_all': 0.001, 'reg_all': 0.01}",100,0.001,0.01
0.7794664763165797,0.773039840016336,0.7793624472215558,0.7772895878514904,0.003005325607423519,123,0.7396550178527832,0.014453954870642141,0.26222729682922363,0.011331866705719491,"{'n_factors': 100, 'lr_all': 0.001, 'reg_all': 0.075}",100,0.001,0.075
0.7813825895980308,0.7741161230459015,0.7810812264985364,0.7788599797141562,0.0033566686854819604,135,0.7386472225189209,0.02931216222678879,0.23043092091878256,0.020486542629892277,"{'n_factors': 100, 'lr_all': 0.001, 'reg_all': 0.1}",100,0.001,0.1
0.8230634562817839,0.814779112519879,0.8213570454612916,0.8197332047543182,0.003571669252377771,198,0.6913605531056722,0.032247105810757626,0.25806466738382977,0.006536483629372194,"{'n_factors': 100, 'lr_all': 0.001, 'reg_all': 1}",100,0.001,1.0
0.9188423671549883,0.9115049981660371,0.9178815280546542,0.9160762977918933,0.003256110987686252,249,0.6671127478281657,0.023825449821105564,0.25844351450602215,0.016813566441910188,"{'n_factors': 100, 'lr_all': 0.001, 'reg_all': 10}",100,0.001,10.0
0.7652633529733899,0.7576877727186248,0.7673602587558637,0.7634371281492927,0.004154561297839346,85,0.6599770387013754,0.012713782816014919,0.26553622881571454,0.016454894279530327,"{'n_factors': 100, 'lr_all': 0.005, 'reg_all': 0.0001}",100,0.005,0.0001
0.7598264838802589,0.7576197249993034,0.7633830568857796,0.7602764219217807,0.002374283300889557,77,0.6736907958984375,0.02308878148961965,0.24924580256144205,0.03322801506625468,"{'n_factors': 100, 'lr_all': 0.005, 'reg_all': 0.001}",100,0.005,0.001
0.7565931975983394,0.7528730013522125,0.757332296012092,0.7555994983208812,0.0019513936740055053,65,0.6679373582204183,0.009060366736654269,0.2545172373453776,0.0035842875361177524,"{'n_factors': 100, 'lr_all': 0.005, 'reg_all': 0.01}",100,0.005,0.01
0.7526093857035958,0.7491368772256418,0.7539198355842051,0.751888699504481,0.0020180376793861765,48,0.676649252573649,0.01950859988808579,0.24895183245340982,0.008604774140195883,"{'n_factors': 100, 'lr_all': 0.005, 'reg_all': 0.075}",100,0.005,0.075
0.7547366043480607,0.7495243310807217,0.7553956542603874,0.7532188632297232,0.0026262473286343922,57,0.6605380376180013,0.013837796634958814,0.25636744499206543,0.015284134226252468,"{'n_factors': 100, 'lr_all': 0.005, 'reg_all': 0.1}",100,0.005,0.1
0.8069835488231358,0.799226299061581,0.8058089021546977,0.8040062500131381,0.0034137854866591755,174,0.6673830350240072,0.012308201051968799,0.24382217725118002,0.0007412594366118379,"{'n_factors': 100, 'lr_all': 0.005, 'reg_all': 1}",100,0.005,1.0
0.9180725374862415,0.9110390191655174,0.9173584153927127,0.9154899906814906,0.0031607861013909647,237,0.6829084555308024,0.015534882861192369,0.24583752950032553,0.008869016622777646,"{'n_factors': 100, 'lr_all': 0.005, 'reg_all': 10}",100,0.005,10.0
0.7769112884386227,0.7745281942473566,0.7768701237190898,0.776103202135023,0.0011138255453442402,115,0.6712447802225748,0.003503562663075291,0.2729198932647705,0.017191927485780398,"{'n_factors': 100, 'lr_all': 0.0075, 'reg_all': 0.0001}",100,0.0075,0.0001
0.7709169454057164,0.7749132272579952,0.7769819345669257,0.7742707024102123,0.002517359994969605,108,0.6780148347218832,0.024191030582830682,0.2493902047475179,0.005915427526715648,"{'n_factors': 100, 'lr_all': 0.0075, 'reg_all': 0.001}",100,0.0075,0.001
0.7678351741708849,0.762447554370939,0.7656885862275381,0.7653237715897873,0.002214562269333007,89,0.6726136207580566,0.006206695734885319,0.23937416076660156,0.009897848238313831,"{'n_factors': 100, 'lr_all': 0.0075, 'reg_all': 0.01}",100,0.0075,0.01
0.7467299572340931,0.7428514672847376,0.7473030149330095,0.7456281464839467,0.001977297703611737,12,0.6556954383850098,0.017160881850512708,0.2193911870320638,0.018205494563611466,"{'n_factors': 100, 'lr_all': 0.0075, 'reg_all': 0.075}",100,0.0075,0.075
0.7481395247849238,0.7448481949015946,0.7500412029244695,0.747676307536996,0.002145190084117524,19,0.6484518845876058,0.014226004589241354,0.23806373278299967,0.009802464545983257,"{'n_factors': 100, 'lr_all': 0.0075, 'reg_all': 0.1}",100,0.0075,0.1
0.8061814105310618,0.7986377651270816,0.8049586339818418,0.8032592698799951,0.003305805525458898,168,0.6588818232218424,0.005638422719048251,0.25705575942993164,0.005279766211439675,"{'n_factors': 100, 'lr_all': 0.0075, 'reg_all': 1}",100,0.0075,1.0
0.9179362255893799,0.9110435248116937,0.9174366599764812,0.9154721367925184,0.0031381358062736175,225,0.6633833249409994,0.013716424831773277,0.25867215792338055,0.024965338178989507,"{'n_factors': 100, 'lr_all': 0.0075, 'reg_all': 10}",100,0.0075,10.0
0.7999191079159957,0.7952389918199025,0.7965161926855392,0.7972247641404792,0.0019752513423687747,157,0.683195432027181,0.011021617859128273,0.25240159034729004,0.013614066190600157,"{'n_factors': 100, 'lr_all': 0.01, 'reg_all': 0.0001}",100,0.01,0.0001
0.7925165906842228,0.7892171555215661,0.7962013971420202,0.792645047782603,0.002852751148489701,152,0.677817185719808,0.016856922682142266,0.25612441698710126,0.010139511915961522,"{'n_factors': 100, 'lr_all': 0.01, 'reg_all': 0.001}",100,0.01,0.001
0.7756713450403473,0.7770405611729435,0.7815814116093603,0.7780977726075503,0.0025259313431734523,129,0.6814928849538168,0.0067324875066205585,0.24983755747477213,0.010424675598872902,"{'n_factors': 100, 'lr_all': 0.01, 'reg_all': 0.01}",100,0.01,0.01
0.7433675037612306,0.7396262842728385,0.7428094556073445,0.7419344145471379,0.0016479185776542224,1,0.6853671868642172,0.02375761178964672,0.24825493494669595,0.01760155294822565,"{'n_factors': 100, 'lr_all': 0.01, 'reg_all': 0.075}",100,0.01,0.075
0.7455909829246269,0.7397483811611383,0.7443827913222082,0.7432407184693245,0.0025182330634329767,6,0.6696131229400635,0.01375404282888651,0.24049901962280273,0.0034255220116946373,"{'n_factors': 100, 'lr_all': 0.01, 'reg_all': 0.1}",100,0.01,0.1
0.8060699454127819,0.7986881882309139,0.8047848151146426,0.8031809829194462,0.003219916464317705,162,0.6950576305389404,0.0181262558137016,0.23780345916748047,0.02371346429852137,"{'n_factors': 100, 'lr_all': 0.01, 'reg_all': 1}",100,0.01,1.0
0.917851720752943,0.9110522238993711,0.9175513392969479,0.915485094649754,0.0031369108553879754,229,0.6721596717834473,0.00913446856460863,0.24579509099324545,0.031423465037653184,"{'n_factors': 100, 'lr_all': 0.01, 'reg_all': 10}",100,0.01,10.0
0.8421140500365636,0.8367631840546714,0.8447903365150069,0.8412225235354139,0.0033371553536963704,205,0.6900235811869303,0.00846279214641271,0.2752531369527181,0.01805395124089153,"{'n_factors': 100, 'lr_all': 0.05, 'reg_all': 0.0001}",100,0.05,0.0001
0.8330537801446054,0.8320756336581592,0.8362455601610732,0.833791657987946,0.0017805279261492203,204,0.6694647471110026,0.007185066480345711,0.2574616273244222,0.006149846263083256,"{'n_factors': 100, 'lr_all': 0.05, 'reg_all': 0.001}",100,0.05,0.001
0.8065353348426557,0.7936582888043648,0.79917985908481,0.7997911609106102,0.005274773051025395,158,0.7034740447998047,0.005768410782191349,0.25353185335795086,0.027491410928734653,"{'n_factors': 100, 'lr_all': 0.05, 'reg_all': 0.01}",100,0.05,0.01
0.7502662441459997,0.7471325040398957,0.7507257035526651,0.7493748172461868,0.001596611437372709,33,0.7099869251251221,0.012253272329447831,0.255276362101237,0.016104895471816164,"{'n_factors': 100, 'lr_all': 0.05, 'reg_all': 0.075}",100,0.05,0.075
0.7472233100524593,0.7431784533537216,0.7464107886892816,0.7456041840318207,0.0017470307635927085,11,0.6732930342356364,0.010594487796459657,0.26268672943115234,0.0022066766212765227,"{'n_factors': 100, 'lr_all': 0.05, 'reg_all': 0.1}",100,0.05,0.1
0.8099204852701024,0.8044954122486566,0.8093362788428659,0.8079173921205416,0.0024314308503561896,181,0.686137835184733,0.016083623647032048,0.24480430285135904,0.011198470868915962,"{'n_factors': 100, 'lr_all': 0.05, 'reg_all': 1}",100,0.05,1.0
0.9181069206503645,0.9109327169003502,0.9177285196210575,0.9155893857239241,0.0032963839009920053,242,0.7118489742279053,0.006009767698197546,0.27183930079142254,0.027613264393035058,"{'n_factors': 100, 'lr_all': 0.05, 'reg_all': 10}",100,0.05,10.0
0.8282852959028172,0.8177313491576469,0.8238150694605719,0.8232772381736787,0.004325382052092324,201,0.6655912399291992,0.03153118954418939,0.26398324966430664,0.01303082565411755,"{'n_factors': 100, 'lr_all': 0.1, 'reg_all': 0.0001}",100,0.1,0.0001
0.8185470865592005,0.8189015201210472,0.8227752425268859,0.820074616402378,0.0019151051991509298,200,0.693036158879598,0.005217927522605694,0.254341999689738,0.019773411002017887,"{'n_factors': 100, 'lr_all': 0.1, 'reg_all': 0.001}",100,0.1,0.001
0.7970497610780337,0.7893062199097686,0.7944555416746075,0.7936038408874699,0.003218141609610778,154,0.7083834807078043,0.02787258402906845,0.2601202328999837,0.02366982746849435,"{'n_factors': 100, 'lr_all': 0.1, 'reg_all': 0.01}",100,0.1,0.01
0.7635836979713719,0.7604029191413848,0.7623140727696451,0.7621002299608005,0.0013073217026920486,82,0.6884534358978271,0.01067836599003621,0.2415288289388021,0.008706307461071726,"{'n_factors': 100, 'lr_all': 0.1, 'reg_all': 0.075}",100,0.1,0.075
0.7610701002122213,0.7585706283486303,0.7592663222841312,0.7596356836149942,0.001053299812897069,74,0.6881276766459147,0.017030471552388522,0.2534852822621663,0.00418263778196662,"{'n_factors': 100, 'lr_all': 0.1, 'reg_all': 0.1}",100,0.1,0.1
0.81709399307117,0.8126465919532995,0.8177011330724676,0.8158139060323123,0.0022533032939263367,188,0.6649812857309977,0.014881141174163476,0.2603500684102376,0.012752751004291064,"{'n_factors': 100, 'lr_all': 0.1, 'reg_all': 1}",100,0.1,1.0
0.9171621223798755,0.9087809146251548,0.9174102333881742,0.9144510901310682,0.004010698814338538,217,1.9683330059051514,0.07291362702662926,0.26055677731831867,0.006665369792564255,"{'n_factors': 100, 'lr_all': 0.1, 'reg_all': 10}",100,0.1,10.0
0.7798607136999373,0.7738983773826136,0.7795189520437051,0.777759347708752,0.0027336811752541853,128,0.7952330907185873,0.008517434660320967,0.24329169591267905,0.005402837326318213,"{'n_factors': 120, 'lr_all': 0.001, 'reg_all': 0.0001}",120,0.001,0.0001
0.7790953273946767,0.7741794440430267,0.7794874503698015,0.7775874072691683,0.0024151052592596032,127,0.7816417217254639,0.033120790923605176,0.2852181593577067,0.07080510878543261,"{'n_factors': 120, 'lr_all': 0.001, 'reg_all': 0.001}",120,0.001,0.001
0.7792660077013075,0.7742651996768429,0.7784932360070205,0.7773414811283903,0.0021980180010975946,125,0.7935818036397299,0.02193774821922454,0.34644651412963867,0.014154016989534914,"{'n_factors': 120, 'lr_all': 0.001, 'reg_all': 0.01}",120,0.001,0.01
0.7803958481896457,0.7747861189527967,0.7812169839768877,0.7787996503731099,0.0028577254173735266,133,0.7829873561859131,0.03252578679877783,0.30173762639363605,0.04151934703086127,"{'n_factors': 120, 'lr_all': 0.001, 'reg_all': 0.075}",120,0.001,0.075
0.7817011913761018,0.774492012921979,0.7808559395391428,0.7790163812790745,0.0032177678018554213,136,0.8844486872355143,0.09706988431352608,0.2589576244354248,0.012389352313861485,"{'n_factors': 120, 'lr_all': 0.001, 'reg_all': 0.1}",120,0.001,0.1
0.8231215674259339,0.8147041215695595,0.8212082164332583,0.8196779684762506,0.0036027390315048952,197,0.8485821882883707,0.050445932143957165,0.263761043548584,0.013922849659923625,"{'n_factors': 120, 'lr_all': 0.001, 'reg_all': 1}",120,0.001,1.0
0.9188425686575034,0.9115054612124914,0.9178798558291599,0.9160759618997183,0.0032556424247163766,248,0.8224656581878662,0.04810195295394814,0.28579028447469074,0.019125579792949682,"{'n_factors': 120, 'lr_all': 0.001, 'reg_all': 10}",120,0.001,10.0
0.7648351852521699,0.7596747545337047,0.764936988416307,0.7631489760673938,0.002456997140131169,84,0.8257232507069906,0.018468870239269238,0.2700362205505371,0.023000895418622352,"{'n_factors': 120, 'lr_all': 0.005, 'reg_all': 0.0001}",120,0.005,0.0001
0.7629537563627592,0.7604274152061677,0.7645075177708403,0.7626295631132557,0.001681395289995683,83,0.8240962823232015,0.01623904017327552,0.24989676475524902,0.021286173063638315,"{'n_factors': 120, 'lr_all': 0.005, 'reg_all': 0.001}",120,0.005,0.001
0.7569332170297988,0.7536190505047838,0.7604611147107805,0.7570044607484544,0.0027937152563484386,69,0.774654229482015,0.027566845664921628,0.24230686823527017,0.008669064736543679,"{'n_factors': 120, 'lr_all': 0.005, 'reg_all': 0.01}",120,0.005,0.01
0.7522242569893485,0.7472912271051306,0.7537358908189734,0.7510837916378175,0.002751837993010301,43,0.7343689600626627,0.029161033085249116,0.258395512898763,0.005924626292783635,"{'n_factors': 120, 'lr_all': 0.005, 'reg_all': 0.075}",120,0.005,0.075
0.7548965411668414,0.748982687547605,0.7549508624366039,0.7529433637170168,0.002800708778065153,54,0.7515024344126383,0.023909249517573082,0.24556358655293783,0.016132769426935523,"{'n_factors': 120, 'lr_all': 0.005, 'reg_all': 0.1}",120,0.005,0.1
0.8069772382884889,0.7992432169695075,0.805804945766531,0.8040084670081757,0.0034033584773015602,175,0.712237278620402,0.02846572708561431,0.2517666021982829,0.025132270922675195,"{'n_factors': 120, 'lr_all': 0.005, 'reg_all': 1}",120,0.005,1.0
0.9180724982518741,0.9110390079821857,0.9173583709126855,0.9154899590489151,0.0031607719007608033,235,0.786696990331014,0.032918679571155934,0.25113439559936523,0.023304993472775357,"{'n_factors': 120, 'lr_all': 0.005, 'reg_all': 10}",120,0.005,10.0
0.776817096025413,0.7763510978761359,0.7824179081248096,0.7785287006754529,0.0027566573365680313,131,0.768176794052124,0.014019739523834437,0.2417768637339274,0.028624738412015682,"{'n_factors': 120, 'lr_all': 0.0075, 'reg_all': 0.0001}",120,0.0075,0.0001
0.7771999873451289,0.7726983907376923,0.7783140557273219,0.7760708112700477,0.00242764663482143,114,0.7816515763600668,0.01770430318159317,0.24544866879781088,0.006387851600044739,"{'n_factors': 120, 'lr_all': 0.0075, 'reg_all': 0.001}",120,0.0075,0.001
0.7680125116436883,0.7643338260771153,0.769331932451176,0.7672260900573266,0.0021148854996947157,92,0.7782392501831055,0.024853720087918512,0.26381222407023114,0.033277238100605705,"{'n_factors': 120, 'lr_all': 0.0075, 'reg_all': 0.01}",120,0.0075,0.01
0.7469381207231103,0.7426586481749252,0.7483710123351864,0.7459892604110739,0.002426661354437056,13,0.8026853402455648,0.010974220420861675,0.2751297950744629,0.02313472660727008,"{'n_factors': 120, 'lr_all': 0.0075, 'reg_all': 0.075}",120,0.0075,0.075
0.7492174687378946,0.7443775040874063,0.7496544908393092,0.7477498212215368,0.002391253397856912,20,0.8089826901753744,0.013944361627739191,0.26775344212849933,0.007143282260391417,"{'n_factors': 120, 'lr_all': 0.0075, 'reg_all': 0.1}",120,0.0075,0.1
0.80618886479881,0.7986374610328851,0.8049602790486927,0.803262201626796,0.003308426101846901,169,0.7881036599477133,0.017353892485719242,0.25406408309936523,0.00431088148943158,"{'n_factors': 120, 'lr_all': 0.0075, 'reg_all': 1}",120,0.0075,1.0
0.9179362302849036,0.911043502804399,0.9174366368146625,0.9154721233013218,0.00313814255446322,224,0.8335608641306559,0.016936841946970507,0.2760288715362549,0.03975959240067301,"{'n_factors': 120, 'lr_all': 0.0075, 'reg_all': 10}",120,0.0075,10.0
0.7960256487296138,0.7886704765144185,0.7927356894834805,0.7924772715758376,0.003008291258066417,151,0.8218467235565186,0.02581728720587153,0.2859315077463786,0.0027966254020858803,"{'n_factors': 120, 'lr_all': 0.01, 'reg_all': 0.0001}",120,0.01,0.0001
0.7921610289965838,0.7900971738118064,0.7900839508687987,0.7907807178923963,0.0009760422701956187,149,0.8135138352711996,0.01124144458792898,0.2672710418701172,0.014330952581234095,"{'n_factors': 120, 'lr_all': 0.01, 'reg_all': 0.001}",120,0.01,0.001
0.776075817940294,0.7756708675154659,0.7769686013144697,0.7762384289234099,0.0005421315966575009,117,0.8266315460205078,0.014139643051427828,0.29146162668863934,0.009653325336378124,"{'n_factors': 120, 'lr_all': 0.01, 'reg_all': 0.01}",120,0.01,0.01
0.7457610946019434,0.7381129579357358,0.7426944441327,0.7421894988901264,0.0031426873733314525,4,0.8176972071329752,0.014358982042264993,0.2785351276397705,0.009158556818380088,"{'n_factors': 120, 'lr_all': 0.01, 'reg_all': 0.075}",120,0.01,0.075
0.745003008886913,0.7408786213435459,0.7441283746826785,0.7433366683043792,0.0017743998786538694,7,0.8275579611460367,0.00429818030120755,0.27037954330444336,0.030831184127310392,"{'n_factors': 120, 'lr_all': 0.01, 'reg_all': 0.1}",120,0.01,0.1
0.8060649293436547,0.7986882580428701,0.8047905263283884,0.8031812379049711,0.0032193350029950255,163,0.8236029148101807,0.010413944863424472,0.27347389856974286,0.005082406679429725,"{'n_factors': 120, 'lr_all': 0.01, 'reg_all': 1}",120,0.01,1.0
0.9178517318239348,0.9110521999120662,0.9175513105195894,0.9154850807518634,0.003136918620228803,226,0.810485045115153,0.027441155499291863,0.2576882839202881,0.017273722183834325,"{'n_factors': 120, 'lr_all': 0.01, 'reg_all': 10}",120,0.01,10.0
0.8266601209463639,0.8193387085132563,0.8242269749490388,0.823408601469553,0.003044456313570605,202,0.8383700052897135,0.028731650786588726,0.26497920354207355,0.02633988899852276,"{'n_factors': 120, 'lr_all': 0.05, 'reg_all': 0.0001}",120,0.05,0.0001
0.8143551986299167,0.815980081956899,0.8216674116373506,0.8173342307413888,0.0031350070669163,193,0.8249727090199789,0.03817760881283795,0.29094592730204266,0.0286518212807573,"{'n_factors': 120, 'lr_all': 0.05, 'reg_all': 0.001}",120,0.05,0.001
0.7873500452767296,0.7842575102258978,0.7872458246533985,0.7862844600520087,0.0014339013640553891,145,0.8131410280863444,0.031860980749928845,0.2946590582529704,0.040791253426093646,"{'n_factors': 120, 'lr_all': 0.05, 'reg_all': 0.01}",120,0.05,0.01
0.7504530839115069,0.7447693128265465,0.7489363531777498,0.748052916638601,0.0024030062457382245,22,0.8904863993326823,0.053975778554870325,0.26910773913065594,0.01431283865377849,"{'n_factors': 120, 'lr_all': 0.05, 'reg_all': 0.075}",120,0.05,0.075
0.74692955294366,0.7425143736641008,0.7460523386475526,0.745165421751771,0.001908475517732992,10,0.8737839063008627,0.05198881143910085,0.2608991463979085,0.019053505263725283,"{'n_factors': 120, 'lr_all': 0.05, 'reg_all': 0.1}",120,0.05,0.1
0.8099202878096523,0.8044950432171029,0.8093357667447236,0.8079170325904929,0.002431450139667311,180,0.8481873671213785,0.02160861328527081,0.25203831990559894,0.006337607654922899,"{'n_factors': 120, 'lr_all': 0.05, 'reg_all': 1}",120,0.05,1.0
0.9181069206503367,0.9109327169002941,0.9177285196211001,0.9155893857239104,0.0032963839010205624,239,0.7963120142618815,0.014703284456771413,0.26474761962890625,0.022071230264425024,"{'n_factors': 120, 'lr_all': 0.05, 'reg_all': 10}",120,0.05,10.0
0.812046425433664,0.8067483453786326,0.810750639538386,0.8098484701168941,0.002255045500824987,185,0.758338451385498,0.021492629633822726,0.26154375076293945,0.01707506853716384,"{'n_factors': 120, 'lr_all': 0.1, 'reg_all': 0.0001}",120,0.1,0.0001
0.8093351505189198,0.7986531876712188,0.8046258394504334,0.8042047258801907,0.004371047551727756,177,0.7859520117441813,0.011776161740220068,0.25602078437805176,0.0015429658514817177,"{'n_factors': 120, 'lr_all': 0.1, 'reg_all': 0.001}",120,0.1,0.001
0.7844051035316743,0.7797486911894952,0.783966701195904,0.7827068319723578,0.0020993644785074774,142,0.7865269978841146,0.013195615395024845,0.2804578940073649,0.013734901858775463,"{'n_factors': 120, 'lr_all': 0.1, 'reg_all': 0.01}",120,0.1,0.01
0.762430214996428,0.759120560804807,0.7619271439934623,0.7611593065982326,0.0014561669813048207,80,0.8079755306243896,0.005184759557214993,0.283706267674764,0.010354236536155479,"{'n_factors': 120, 'lr_all': 0.1, 'reg_all': 0.075}",120,0.1,0.075
0.7604957293830585,0.7585979350220005,0.7593248896620844,0.7594728513557145,0.0007818036225303485,73,0.8165938059488932,0.01727336761044084,0.27800973256429035,0.007356497672861903,"{'n_factors': 120, 'lr_all': 0.1, 'reg_all': 0.1}",120,0.1,0.1
0.8170940436159958,0.8126465099747803,0.8177011682581385,0.8158139072829714,0.002253361098999625,189,0.8245927492777506,0.005097405451520871,0.2624055544535319,0.012111551461257654,"{'n_factors': 120, 'lr_all': 0.1, 'reg_all': 1}",120,0.1,1.0
0.9171621223798755,0.9087809146251548,0.9174102333881742,0.9144510901310682,0.004010698814338538,219,2.251029094060262,0.07918425916292758,0.25871817270914715,0.013522763198325162,"{'n_factors': 120, 'lr_all': 0.1, 'reg_all': 10}",120,0.1,10.0
0.7818289999876353,0.775627845788568,0.7816139489100596,0.779690264895421,0.0028739054138094263,139,0.9878346920013428,0.023590932784667774,0.25183431307474774,0.02683655360054541,"{'n_factors': 150, 'lr_all': 0.001, 'reg_all': 0.0001}",150,0.001,0.0001
0.780167605672151,0.7745340208779429,0.7801002440590524,0.7782672902030487,0.0026399632935658213,130,1.0373241106669109,0.10868769618932035,0.3804221947987874,0.08785639418032376,"{'n_factors': 150, 'lr_all': 0.001, 'reg_all': 0.001}",150,0.001,0.001
0.7819302978449459,0.7752139708483772,0.7800932676329821,0.7790791787754351,0.002834142344044659,137,0.924649715423584,0.03549599350061229,0.29415114720662433,0.02842716931366211,"{'n_factors': 150, 'lr_all': 0.001, 'reg_all': 0.01}",150,0.001,0.01
